W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470751556800,5.1813,10,10,10,24.0532,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470771555900,4.12954,10,10,10,24.0532,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470791556900,4.20186,10,10,10,24.0532,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470811556800,4.66469,10,10,10,26.1939,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470831556200,4.76338,10,10,10,26.1939,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470851557400,4.6777,10,10,10,27.1363,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470871556700,4.38476,10,10,10,27.8833,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470891557000,4.47853,10,10,10,27.8833,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470911556600,4.28234,10,10,10,28.5501,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470931556900,4.11353,10,10,10,28.5501,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470951557000,3.8767,10,10,10,29.4925,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470971556800,4.17694,10,10,10,29.4925,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941470991556700,4.75388,10,10,10,29.4925,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471011556700,4.61864,10,10,10,29.4925,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471031556600,4.33367,10,10,10,29.4925,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471051557200,4.16197,10,10,10,31.8688,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471071556700,4.10022,10,10,10,31.8688,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471091556700,3.88223,10,10,10,32.8063,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471111556600,3.91001,10,10,10,33.5131,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471131556900,3.70414,10,10,10,33.5131,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471151556800,3.77381,10,10,10,34.22,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471171557300,3.6293,10,10,10,34.22,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471191556700,3.65145,10,10,10,35.1675,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471211556800,3.67094,10,10,10,35.1675,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471231556700,3.75546,10,10,10,35.1675,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471251557200,3.96697,10,10,10,35.1675,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471271556800,4.0807,10,10,10,35.1675,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471291557100,4.35501,10,10,10,37.5387,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471311556800,4.00392,10,10,10,37.5387,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471331556800,3.13148,10,10,10,38.4812,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471351556800,3.55134,10,10,10,39.188,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471371559800,4.18095,10,10,10,39.188,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471391556600,4.26649,10,10,10,39.188,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471411556700,4.22004,10,10,10,40.1355,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471431556600,3.90013,10,10,10,41.078,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471451558500,4.22663,10,10,10,41.078,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471471557100,4.05058,10,10,10,41.078,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471491556800,3.6326,10,10,10,41.078,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471511555700,3.64966,10,10,10,41.078,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471531557100,3.5198,10,10,10,43.2236,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471551556800,3.49504,10,10,10,43.2236,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471571556800,3.51971,10,10,10,44.1962,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471591556600,3.67947,10,10,10,44.1962,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471611556700,3.96114,10,10,10,44.1962,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471631556000,4.10148,10,10,10,45.3342,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471651558100,3.97977,10,10,10,45.3342,12
W. Europe Standard Time 2026-02-24 13:57:55.995,1771941471671556700,3.94534,10,10,10,46.5173,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471691565200,3.69526,10,10,10,46.5173,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471711557100,3.99906,10,10,10,47.4648,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471731557300,3.94335,10,10,10,47.4648,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471751558000,4.23454,10,10,10,47.4648,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471771557000,4.12271,10,10,10,47.4648,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471791556600,3.98332,10,10,10,47.4648,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471811556700,3.88625,10,10,10,49.6205,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471831556600,3.99342,10,10,10,50.5379,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471851557400,4.21534,10,10,10,50.5379,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471871556600,4.18187,10,10,10,50.5379,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471891556700,4.20636,10,10,10,51.5305,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471911556700,4.1982,10,10,10,52.4278,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471931556600,4.13441,10,10,10,52.4278,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471951558100,3.86203,10,10,10,52.4278,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471971556600,3.7939,10,10,10,53.3753,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941471991555700,3.1118,10,10,10,53.3753,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472011556800,3.27174,10,10,10,53.3753,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472031556700,3.81808,10,10,10,53.3753,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472051557300,4.14752,10,10,10,55.2954,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472071556800,4.02958,10,10,10,56.2128,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472091556700,4.19187,10,10,10,56.2128,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472111556800,3.95114,10,10,10,56.2128,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472131557100,3.68453,10,10,10,57.1553,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472151557600,3.48802,10,10,10,58.1028,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472171556800,3.59675,10,10,10,58.1028,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472191556700,3.69602,10,10,10,58.1028,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472211556700,3.97716,10,10,10,59.0502,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472231556500,3.98351,10,10,10,59.0502,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472251558800,3.54918,10,10,10,59.0502,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472271556700,3.28794,10,10,10,59.0502,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472291556600,2.96054,10,10,10,60.9553,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472311556800,2.45691,10,10,10,61.8877,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472331556600,2.46873,10,10,10,61.8877,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472351557500,3.14718,10,10,10,61.8877,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472371556600,3.50305,10,10,10,62.8352,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472391557900,3.84672,10,10,10,63.7777,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472411556600,3.9858,10,10,10,63.7777,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472431557300,4.07386,10,10,10,63.7777,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472451557500,4.02712,10,10,10,64.7252,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472471560200,4.01081,10,10,10,64.7252,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472491556700,3.9161,10,10,10,64.7252,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472511556700,3.74636,10,10,10,64.7252,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472531556800,3.88335,10,10,10,66.6302,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472551558800,4.16587,10,10,10,67.5626,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472571557000,4.41172,10,10,10,67.5626,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472591557100,4.14236,10,10,10,68.2745,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472611556700,4.05521,10,10,10,68.2745,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472631556700,3.88753,10,10,10,69.2471,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472651556200,4.05186,10,10,10,69.2471,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472671557300,3.94253,10,10,10,70.1645,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472691555800,2.90932,10,10,10,70.1645,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472711556700,2.82575,10,10,10,70.1645,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472731556900,3.29777,10,10,10,70.1645,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472751556100,3.54286,10,10,10,70.1645,12
W. Europe Standard Time 2026-02-24 13:57:55.996,1771941472771556600,3.54639,10,10,10,72.3101,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941472791556600,3.41425,10,10,10,73.2375,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941472811556700,3.25435,10,10,10,73.2375,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941472831556700,3.43071,10,10,10,73.9494,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941472851556000,3.47184,10,10,10,73.9494,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941472871556600,3.63528,10,10,10,74.8919,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941472891556900,3.76818,10,10,10,74.8919,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941472911557500,3.26982,10,10,10,75.8394,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941472931558600,3.16811,10,10,10,75.8394,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941472951557700,3.62416,10,10,10,75.8394,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941472971557400,3.81129,10,10,10,75.8394,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941472991556800,3.92619,10,10,10,75.8394,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473011556700,3.77332,10,10,10,77.98,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473031556700,3.53105,10,10,10,78.9125,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473051557000,3.47883,10,10,10,78.9125,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473071556800,3.48785,10,10,10,79.6695,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473091556600,3.50096,10,10,10,80.3312,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473111556700,3.4016,10,10,10,80.3312,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473131555900,3.60966,10,10,10,80.3312,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473151557500,3.76061,10,10,10,81.2787,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473171556000,4.15328,10,10,10,81.2787,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473191556800,4.25463,10,10,10,81.2787,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473211557600,4.04179,10,10,10,81.2787,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473231556700,3.81341,10,10,10,81.2787,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473251557900,3.80989,10,10,10,83.6549,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473271565300,3.67642,10,10,10,84.5874,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473291556900,3.96082,10,10,10,84.5874,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473311556500,4.16025,10,10,10,85.2993,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473331556600,3.74796,10,10,10,86.0061,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473351557600,3.32687,10,10,10,86.0061,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473371556900,3.43033,10,10,10,86.0061,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473391557400,3.70709,10,10,10,86.9586,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473411556700,3.62994,10,10,10,86.9586,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473431556700,3.48606,10,10,10,86.9586,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473451558500,3.5032,10,10,10,86.9586,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473471558100,4.01908,10,10,10,89.4401,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473491557400,4.10723,10,10,10,89.4401,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473511557300,3.76844,10,10,10,90.2623,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473531556700,3.84205,10,10,10,90.2623,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473551557900,4.10286,10,10,10,90.9742,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473571557000,4.03452,10,10,10,90.9742,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473591556900,3.90239,10,10,10,91.9167,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473611556700,3.628,10,10,10,91.9167,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473631556600,3.6447,10,10,10,92.9193,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473651557600,3.38482,10,10,10,92.9193,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473671556900,3.22227,10,10,10,92.9193,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473691556700,3.09255,10,10,10,92.9193,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473711556800,3.14456,10,10,10,94.6438,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473731558300,3.23049,10,10,10,95.466,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473751557100,3.40442,10,10,10,95.466,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473771556700,3.74711,10,10,10,95.466,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473791556800,3.84821,10,10,10,96.4085,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473811555800,3.69343,10,10,10,96.4085,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473831556700,3.06965,10,10,10,97.5916,12
W. Europe Standard Time 2026-02-24 13:57:55.997,1771941473851556000,3.40661,10,10,10,97.5916,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941473871556800,3.61046,10,10,10,98.5391,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941473891557600,3.64225,10,10,10,98.5391,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941473911555700,3.6465,10,10,10,98.5391,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941473931556800,3.42725,10,10,10,98.5391,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941473951556700,3.55798,10,10,10,100.203,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941473971557500,3.43105,10,10,10,100.203,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941473991556700,3.58154,10,10,10,101.382,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474011556800,3.49439,10,10,10,101.382,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474031556800,3.58426,10,10,10,102.324,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474051556900,3.6413,10,10,10,102.324,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474071556700,3.65362,10,10,10,103.317,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474091556700,3.90998,10,10,10,103.317,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474111556600,3.5621,10,10,10,104.214,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474131556700,3.17237,10,10,10,104.214,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474151557400,3.54621,10,10,10,104.214,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474171556600,3.79664,10,10,10,104.214,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474191556800,3.76272,10,10,10,106.39,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474211556600,3.77735,10,10,10,106.39,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474231557100,3.93423,10,10,10,107.287,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474251556600,3.76995,10,10,10,107.287,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474271557400,3.49287,10,10,10,107.999,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474291556700,3.58119,10,10,10,107.999,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474311556900,3.46701,10,10,10,108.941,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474331556700,3.44882,10,10,10,108.941,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474351556800,3.78311,10,10,10,109.889,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474371556700,3.74245,10,10,10,109.889,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474391565400,3.62805,10,10,10,109.889,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474411556700,3.66653,10,10,10,109.889,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474431556800,3.69029,10,10,10,111.603,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474451556800,3.3569,10,10,10,112.491,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474471556800,3.55834,10,10,10,112.491,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474491557200,3.47084,10,10,10,112.491,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474511556700,3.46884,10,10,10,113.433,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474531556700,3.38439,10,10,10,113.433,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474551556700,3.56913,10,10,10,114.621,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474571557300,3.59098,10,10,10,114.621,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474591556900,3.84642,10,10,10,115.564,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474611556900,3.85744,10,10,10,115.564,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474631557300,3.94352,10,10,10,115.564,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474651559900,3.70048,10,10,10,115.564,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474671556900,3.80633,10,10,10,115.564,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474691556900,3.69819,10,10,10,117.714,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474711556600,3.42188,10,10,10,117.714,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474731556700,2.92918,10,10,10,118.878,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474751556700,2.75962,10,10,10,118.878,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474771556800,2.61163,10,10,10,119.82,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474791557000,2.89745,10,10,10,119.82,12
W. Europe Standard Time 2026-02-24 13:57:55.998,1771941474811556700,3.20354,10,10,10,119.82,12
